moneyAccountName,currencyId,currencyName,accountType,product,customerName,transactionId,transactionTypeId,transactionTypeShort,transactionTypeName,bookingTypeShort,bookingTypeName,valueDate,transactionDate,direction,amount,transactionCurrencyId,transactionCurrencyName,creditorShortText,creditorText,debtorShortText,debtorText,pointOfSale,acquirerCountryId,acquirerCountryName,cardId,creditorAccountText,creditorIBAN,creditorAddress,creditorReferenceNumber,creditorInfo
"CH59 0078 1608 XXXX YYYY Z/CHF/Meier, Max/St. Gallen/Privatkonto",3942,CHF,Current Account,Privatkonto,"Meier, Max",1465853387,44,cardtrx,Kartentransaktion,twint#p2m#debit,TWINT-Zahlung,23/02/2024,23/02/2024,2,18.56,3942.0,CHF,TWINT-Zahlung ,"TOPSHOP, DIESSENHOFEN
+41791234567
23.02.2024 15:33
",TWINT-Zahlung ,"TOPSHOP, DIESSENHOFEN
+41791234567
23.02.2024 15:33
","TOPSHOP, DIESSENHOFEN",2089.0,Schweiz,2533XXXX,,,,,
"CH59 0078 1608 XXXX YYYY Z/CHF/Meier, Max/St. Gallen/Privatkonto",3942,CHF,Current Account,Privatkonto,"Meier, Max",1464928066,30,inpay,Zahlungseingang,inpay#inpay,Vergütung,22/02/2024,22/02/2024,1,7900.0,3942.0,CHF,"SALAERZAHLUNG  / Arbeitgeber AG, Zentralsitz, CH-8000 Zürich",SALAERZAHLUNG ,,,,,,,,,,,
"CH59 0078 1608 XXXX YYYY Z/CHF/Meier, Max/St. Gallen/Privatkonto",3942,CHF,Current Account,Privatkonto,"Meier, Max",1465046355,44,cardtrx,Kartentransaktion,twint#p2m#debit,TWINT-Zahlung,22/02/2024,22/02/2024,2,1.5,3942.0,CHF,TWINT-Zahlung ,"KANTINE, ZÜRICH
+41791234567
22.02.2024 08:39
",TWINT-Zahlung ,"KANTINE, ZÜRICH
+41791234567
22.02.2024 08:39
","KANTINE, ZÜRICH",2089.0,Schweiz,2533XXXX,,,,,
"CH59 0078 1608 XXXX YYYY Z/CHF/Meier, Max/St. Gallen/Privatkonto",3942,CHF,Current Account,Privatkonto,"Meier, Max",1465021756,44,cardtrx,Kartentransaktion,twint#p2m#debit,TWINT-Zahlung,22/02/2024,22/02/2024,2,31.0,3942.0,CHF,TWINT-Zahlung ,"SBB MOBILE, BERN
+41791234567
22.02.2024 06:32
",TWINT-Zahlung ,"SBB MOBILE, BERN
+41791234567
22.02.2024 06:32
","SBB MOBILE, BERN",2089.0,Schweiz,2533XXXX,,,,,
"CH59 0078 1608 XXXX YYYY Z/CHF/Meier, Max/St. Gallen/Privatkonto",3942,CHF,Current Account,Privatkonto,"Meier, Max",1465109876,44,cardtrx,Kartentransaktion,widrw_of#maestro,Kartenbezug,22/02/2024,22/02/2024,2,2.1,3942.0,CHF,Kartenbezug ,"Migros MMM Neumarkt
Kartennummer **** 1010
22.02.2024 12:00
",Kartenbezug ,"Migros MMM Neumarkt
Kartennummer **** 1010
22.02.2024 12:00
","MIGROS MMM NEUMARKT, ST. GALLEN",2089.0,Schweiz,2699XXXX,,,,,
"CH59 0078 1608 XXXX YYYY Z/CHF/Meier, Max/St. Gallen/Privatkonto",3942,CHF,Current Account,Privatkonto,"Meier, Max",1465121223,44,cardtrx,Kartentransaktion,twint#p2m#debit,TWINT-Zahlung,22/02/2024,22/02/2024,2,1.5,3942.0,CHF,TWINT-Zahlung ,"KANTINE, ZÜRICH
+41791234567
22.02.2024 12:35
",TWINT-Zahlung ,"KANTINE, ZÜRICH
+41791234567
22.02.2024 12:35
","KANTINE, ZÜRICH",2089.0,Schweiz,2533XXXX,,,,,
"CH59 0078 1608 XXXX YYYY Z/CHF/Meier, Max/St. Gallen/Privatkonto",3942,CHF,Current Account,Privatkonto,"Meier, Max",1465155280,44,cardtrx,Kartentransaktion,twint#p2m#debit,TWINT-Zahlung,22/02/2024,22/02/2024,2,1.5,3942.0,CHF,TWINT-Zahlung ,"KANTINE, ZÜRICH
+41791234567
22.02.2024 15:09
",TWINT-Zahlung ,"KANTINE, ZÜRICH
+41791234567
22.02.2024 15:09
","KANTINE, ZÜRICH",2089.0,Schweiz,2533XXXX,,,,,
"CH59 0078 1608 XXXX YYYY Z/CHF/Meier, Max/St. Gallen/Privatkonto",3942,CHF,Current Account,Privatkonto,"Meier, Max",1464332552,44,cardtrx,Kartentransaktion,twint#p2m#debit,TWINT-Zahlung,20/02/2024,20/02/2024,2,31.0,3942.0,CHF,TWINT-Zahlung ,"SBB MOBILE, BERN
+41791234567
20.02.2024 06:23
",TWINT-Zahlung ,"SBB MOBILE, BERN
+41791234567
20.02.2024 06:23
","SBB MOBILE, BERN",2089.0,Schweiz,2533XXXX,,,,,
"CH59 0078 1608 XXXX YYYY Z/CHF/Meier, Max/St. Gallen/Privatkonto",3942,CHF,Current Account,Privatkonto,"Meier, Max",1464364960,44,cardtrx,Kartentransaktion,twint#p2m#debit,TWINT-Zahlung,20/02/2024,20/02/2024,2,1.5,3942.0,CHF,TWINT-Zahlung ,"KANTINE, ZÜRICH
+41791234567
20.02.2024 09:06
",TWINT-Zahlung ,"KANTINE, ZÜRICH
+41791234567
20.02.2024 09:06
","KANTINE, ZÜRICH",2089.0,Schweiz,2533XXXX,,,,,
"CH59 0078 1608 XXXX YYYY Z/CHF/Meier, Max/St. Gallen/Privatkonto",3942,CHF,Current Account,Privatkonto,"Meier, Max",1464434481,44,cardtrx,Kartentransaktion,widrw_of#maestro,Kartenbezug,20/02/2024,20/02/2024,2,2.1,3942.0,CHF,Kartenbezug ,"Migros MMM Neumarkt
Kartennummer **** 1010
20.02.2024 12:12
",Kartenbezug ,"Migros MMM Neumarkt
Kartennummer **** 1010
20.02.2024 12:12
","MIGROS MMM NEUMARKT, ST. GALLEN",2089.0,Schweiz,2699XXXX,,,,,
"CH59 0078 1608 XXXX YYYY Z/CHF/Meier, Max/St. Gallen/Privatkonto",3942,CHF,Current Account,Privatkonto,"Meier, Max",1464481568,44,cardtrx,Kartentransaktion,twint#p2m#debit,TWINT-Zahlung,20/02/2024,20/02/2024,2,1.5,3942.0,CHF,TWINT-Zahlung ,"KANTINE, ZÜRICH
+41791234567
20.02.2024 15:10
",TWINT-Zahlung ,"KANTINE, ZÜRICH
+41791234567
20.02.2024 15:10
","KANTINE, ZÜRICH",2089.0,Schweiz,2533XXXX,,,,,
"CH59 0078 1608 XXXX YYYY Z/CHF/Meier, Max/St. Gallen/Privatkonto",3942,CHF,Current Account,Privatkonto,"Meier, Max",1448966680,44,cardtrx,Kartentransaktion,widrw_of#maestro,Kartenbezug,19/02/2024,19/02/2024,2,143.62,2549.0,EUR,Kartenbezug ,"MTB TANKSTELLE
Kartennummer **** 1010
19.02.2024 13:04
Originalbetrag EUR 143.62
Währungskurs 1 EUR = 0.931861 CHF
Transaktionsgebühr CHF 1.50
",Kartenbezug ,"MTB TANKSTELLE
Kartennummer **** 1010
19.02.2024 13:04
Originalbetrag EUR 143.62
Währungskurs 1 EUR = 0.931861 CHF
Transaktionsgebühr CHF 1.50
","MTB TANKSTELLE, SINGEN",2004.0,Deutschland,2699XXXX,,,,,
"CH59 0078 1608 XXXX YYYY Z/CHF/Meier, Max/St. Gallen/Privatkonto",3942,CHF,Current Account,Privatkonto,"Meier, Max",1463942607,6,pay,Zahlungsverkehr,apf_domp,Zahlungsauftrag Inland,19/02/2024,19/02/2024,2,28.1,3942.0,CHF,,,Vergütung / CAMPINGPROFI AG / ,,,,,,,CH3730000001XXXXYYYYZ,"CAMPINGPROFI AG
GIESSENSTRASSE 11B
8953 DIETIKON
Schweiz",000000000000801510060413442,
"CH59 0078 1608 XXXX YYYY Z/CHF/Meier, Max/St. Gallen/Privatkonto",3942,CHF,Current Account,Privatkonto,"Meier, Max",1464186837,44,cardtrx,Kartentransaktion,widrw_of#maestro,Kartenbezug,19/02/2024,19/02/2024,2,14.9,3942.0,CHF,Kartenbezug ,"Volg Laden
Kartennummer **** 1010
19.02.2024 17:29
",Kartenbezug ,"Volg Laden
Kartennummer **** 1010
19.02.2024 17:29
","VOLG LADEN, OBERSTAMMHEIM",2089.0,Schweiz,2699XXXX,,,,,
"CH59 0078 1608 XXXX YYYY Z/CHF/Meier, Max/St. Gallen/Privatkonto",3942,CHF,Current Account,Privatkonto,"Meier, Max",1463385016,44,cardtrx,Kartentransaktion,widrw_of#maestro,Kartenbezug,16/02/2024,16/02/2024,2,13.9,3942.0,CHF,Kartenbezug ,"Volg Laden
Kartennummer **** 1010
16.02.2024 10:25
",Kartenbezug ,"Volg Laden
Kartennummer **** 1010
16.02.2024 10:25
","VOLG LADEN, OBERSTAMMHEIM",2089.0,Schweiz,2699XXXX,,,,,
"CH59 0078 1608 XXXX YYYY Z/CHF/Meier, Max/St. Gallen/Privatkonto",3942,CHF,Current Account,Privatkonto,"Meier, Max",1462987645,44,cardtrx,Kartentransaktion,twint#p2m#debit,TWINT-Zahlung,15/02/2024,15/02/2024,2,1.5,3942.0,CHF,TWINT-Zahlung ,"KANTINE, ZÜRICH
+41791234567
15.02.2024 08:36
",TWINT-Zahlung ,"KANTINE, ZÜRICH
+41791234567
15.02.2024 08:36
","KANTINE, ZÜRICH",2089.0,Schweiz,2533XXXX,,,,,
"CH59 0078 1608 XXXX YYYY Z/CHF/Meier, Max/St. Gallen/Privatkonto",3942,CHF,Current Account,Privatkonto,"Meier, Max",1462964075,44,cardtrx,Kartentransaktion,twint#p2m#debit,TWINT-Zahlung,15/02/2024,15/02/2024,2,31.0,3942.0,CHF,TWINT-Zahlung ,"SBB MOBILE, BERN
+41791234567
15.02.2024 06:28
",TWINT-Zahlung ,"SBB MOBILE, BERN
+41791234567
15.02.2024 06:28
","SBB MOBILE, BERN",2089.0,Schweiz,2533XXXX,,,,,
"CH59 0078 1608 XXXX YYYY Z/CHF/Meier, Max/St. Gallen/Privatkonto",3942,CHF,Current Account,Privatkonto,"Meier, Max",1463026763,44,cardtrx,Kartentransaktion,twint#p2m#debit,TWINT-Zahlung,15/02/2024,15/02/2024,2,1.5,3942.0,CHF,TWINT-Zahlung ,"KANTINE, ZÜRICH
+41791234567
15.02.2024 10:35
",TWINT-Zahlung ,"KANTINE, ZÜRICH
+41791234567
15.02.2024 10:35
","KANTINE, ZÜRICH",2089.0,Schweiz,2533XXXX,,,,,
"CH59 0078 1608 XXXX YYYY Z/CHF/Meier, Max/St. Gallen/Privatkonto",3942,CHF,Current Account,Privatkonto,"Meier, Max",1463053063,44,cardtrx,Kartentransaktion,widrw_of#maestro,Kartenbezug,15/02/2024,15/02/2024,2,25.0,3942.0,CHF,Kartenbezug ,"Swisscom (Schweiz) A
Kartennummer **** 1010
15.02.2024 12:00
",Kartenbezug ,"Swisscom (Schweiz) A
Kartennummer **** 1010
15.02.2024 12:00
","SWISSCOM (SCHWEIZ) AG, ST. GALLEN",2089.0,Schweiz,2699XXXX,,,,,
"CH59 0078 1608 XXXX YYYY Z/CHF/Meier, Max/St. Gallen/Privatkonto",3942,CHF,Current Account,Privatkonto,"Meier, Max",1463105647,44,cardtrx,Kartentransaktion,twint#p2m#debit,TWINT-Zahlung,15/02/2024,15/02/2024,2,1.5,3942.0,CHF,TWINT-Zahlung ,"KANTINE, ZÜRICH
+41791234567
15.02.2024 15:22
",TWINT-Zahlung ,"KANTINE, ZÜRICH
+41791234567
15.02.2024 15:22
","KANTINE, ZÜRICH",2089.0,Schweiz,2533XXXX,,,,,
"CH59 0078 1608 XXXX YYYY Z/CHF/Meier, Max/St. Gallen/Privatkonto",3942,CHF,Current Account,Privatkonto,"Meier, Max",1462542357,6,pay,Zahlungsverkehr,apf_domp,Zahlungsauftrag Inland,14/02/2024,14/02/2024,2,146.0,3942.0,CHF,,,Vergütung / SWISS GREEN / RECHNUNG ,,,,,,,CH0609000000XXXXYYYYZ,SWISS GREEN,,"RECHNUNG FA000497
"
"CH59 0078 1608 XXXX YYYY Z/CHF/Meier, Max/St. Gallen/Privatkonto",3942,CHF,Current Account,Privatkonto,"Meier, Max",1462581209,30,inpay,Zahlungseingang,inpay#inpay,Vergütung,14/02/2024,14/02/2024,1,57.5,3942.0,CHF,"Ricardo / Anna Weber, Dorfweg 10, 3065 Bolligen, CH",Ricardo,,,,,,,,,,,
"CH59 0078 1608 XXXX YYYY Z/CHF/Meier, Max/St. Gallen/Privatkonto",3942,CHF,Current Account,Privatkonto,"Meier, Max",1462724026,30,inpay,Zahlungseingang,inpay#inpay,Vergütung,14/02/2024,14/02/2024,1,1298.9,3942.0,CHF,Tierschutz / Lenzerheide / Kaleta / Swiaacom Farben Womo / EKZ / Strassenverk. Womo Ricardo Stühle /,Tierschutz / Lenzerheide / Kaleta / Swiaacom Farben Womo / EKZ / Strassenverk. Womo Ricardo Stühle,,,,,,,,,,,
"CH59 0078 1608 XXXX YYYY Z/CHF/Meier, Max/St. Gallen/Privatkonto",3942,CHF,Current Account,Privatkonto,"Meier, Max",1451146038,44,cardtrx,Kartentransaktion,twint#p2m#debit,TWINT-Zahlung,13/02/2024,13/02/2024,2,24.3,3942.0,CHF,TWINT-Zahlung ,"ALP STATZ AG, CHURWALDEN
+41791234567
13.02.2024 09:55
",TWINT-Zahlung ,"ALP STATZ AG, CHURWALDEN
+41791234567
13.02.2024 09:55
","ALP STATZ AG, CHURWALDEN",2089.0,Schweiz,2533XXXX,,,,,
"CH59 0078 1608 XXXX YYYY Z/CHF/Meier, Max/St. Gallen/Privatkonto",3942,CHF,Current Account,Privatkonto,"Meier, Max",1462282093,44,cardtrx,Kartentransaktion,twint#p2m#debit,TWINT-Zahlung,13/02/2024,13/02/2024,2,31.0,3942.0,CHF,TWINT-Zahlung ,"SBB MOBILE, BERN
+41791234567
13.02.2024 06:23
",TWINT-Zahlung ,"SBB MOBILE, BERN
+41791234567
13.02.2024 06:23
","SBB MOBILE, BERN",2089.0,Schweiz,2533XXXX,,,,,
"CH59 0078 1608 XXXX YYYY Z/CHF/Meier, Max/St. Gallen/Privatkonto",3942,CHF,Current Account,Privatkonto,"Meier, Max",1462311397,44,cardtrx,Kartentransaktion,twint#p2m#debit,TWINT-Zahlung,13/02/2024,13/02/2024,2,1.5,3942.0,CHF,TWINT-Zahlung ,"KANTINE, ZÜRICH
+41791234567
13.02.2024 09:05
",TWINT-Zahlung ,"KANTINE, ZÜRICH
+41791234567
13.02.2024 09:05
","KANTINE, ZÜRICH",2089.0,Schweiz,2533XXXX,,,,,
"CH59 0078 1608 XXXX YYYY Z/CHF/Meier, Max/St. Gallen/Privatkonto",3942,CHF,Current Account,Privatkonto,"Meier, Max",1462379485,44,cardtrx,Kartentransaktion,twint#p2m#debit,TWINT-Zahlung,13/02/2024,13/02/2024,2,1.5,3942.0,CHF,TWINT-Zahlung ,"KANTINE, ZÜRICH
+41791234567
13.02.2024 12:36
",TWINT-Zahlung ,"KANTINE, ZÜRICH
+41791234567
13.02.2024 12:36
","KANTINE, ZÜRICH",2089.0,Schweiz,2533XXXX,,,,,
"CH59 0078 1608 XXXX YYYY Z/CHF/Meier, Max/St. Gallen/Privatkonto",3942,CHF,Current Account,Privatkonto,"Meier, Max",1462011160,35,cord,Sammelauftrag,cord_deb,Sammelauftrag,12/02/2024,12/02/2024,2,367.94,3942.0,CHF,,,Sammelbelastung vom 12.02.2024,Sammelbelastung vom 12.02.2024,,,,,,,,,
"CH59 0078 1608 XXXX YYYY Z/CHF/Meier, Max/St. Gallen/Privatkonto",3942,CHF,Current Account,Privatkonto,"Meier, Max",1461580568,44,cardtrx,Kartentransaktion,twint#p2m#debit,TWINT-Zahlung,10/02/2024,10/02/2024,2,146.0,3942.0,CHF,TWINT-Zahlung ,"SWISS-GREEN, MORAT
+41791234567
10.02.2024 09:04
",TWINT-Zahlung ,"SWISS-GREEN, MORAT
+41791234567
10.02.2024 09:04
","SWISS-GREEN, MORAT",2089.0,Schweiz,2533XXXX,,,,,
"CH59 0078 1608 XXXX YYYY Z/CHF/Meier, Max/St. Gallen/Privatkonto",3942,CHF,Current Account,Privatkonto,"Meier, Max",1461605591,44,cardtrx,Kartentransaktion,widrw_of#maestro,Kartenbezug,10/02/2024,10/02/2024,2,8.5,3942.0,CHF,Kartenbezug ,"Volg Laden
Kartennummer **** 1010
10.02.2024 11:30
",Kartenbezug ,"Volg Laden
Kartennummer **** 1010
10.02.2024 11:30
","VOLG LADEN, OBERSTAMMHEIM",2089.0,Schweiz,2699XXXX,,,,,
"CH59 0078 1608 XXXX YYYY Z/CHF/Meier, Max/St. Gallen/Privatkonto",3942,CHF,Current Account,Privatkonto,"Meier, Max",1460903042,44,cardtrx,Kartentransaktion,twint#p2m#debit,TWINT-Zahlung,08/02/2024,08/02/2024,2,31.0,3942.0,CHF,TWINT-Zahlung ,"SBB MOBILE, BERN
+41791234567
08.02.2024 06:24
",TWINT-Zahlung ,"SBB MOBILE, BERN
+41791234567
08.02.2024 06:24
","SBB MOBILE, BERN",2089.0,Schweiz,2533XXXX,,,,,
"CH59 0078 1608 XXXX YYYY Z/CHF/Meier, Max/St. Gallen/Privatkonto",3942,CHF,Current Account,Privatkonto,"Meier, Max",1461034038,44,cardtrx,Kartentransaktion,twint#p2m#debit,TWINT-Zahlung,08/02/2024,08/02/2024,2,1.5,3942.0,CHF,TWINT-Zahlung ,"KANTINE, ZÜRICH
+41791234567
08.02.2024 14:58
",TWINT-Zahlung ,"KANTINE, ZÜRICH
+41791234567
08.02.2024 14:58
","KANTINE, ZÜRICH",2089.0,Schweiz,2533XXXX,,,,,
"CH59 0078 1608 XXXX YYYY Z/CHF/Meier, Max/St. Gallen/Privatkonto",3942,CHF,Current Account,Privatkonto,"Meier, Max",1460044704,44,cardtrx,Kartentransaktion,twint#p2m#debit,TWINT-Zahlung,06/02/2024,06/02/2024,2,31.0,3942.0,CHF,TWINT-Zahlung ,"SBB MOBILE, BERN
+41791234567
06.02.2024 06:27
",TWINT-Zahlung ,"SBB MOBILE, BERN
+41791234567
06.02.2024 06:27
","SBB MOBILE, BERN",2089.0,Schweiz,2533XXXX,,,,,
"CH59 0078 1608 XXXX YYYY Z/CHF/Meier, Max/St. Gallen/Privatkonto",3942,CHF,Current Account,Privatkonto,"Meier, Max",1460189096,44,cardtrx,Kartentransaktion,twint#p2m#debit,TWINT-Zahlung,06/02/2024,06/02/2024,2,1.5,3942.0,CHF,TWINT-Zahlung ,"KANTINE, ZÜRICH
+41791234567
06.02.2024 15:02
",TWINT-Zahlung ,"KANTINE, ZÜRICH
+41791234567
06.02.2024 15:02
","KANTINE, ZÜRICH",2089.0,Schweiz,2533XXXX,,,,,
"CH59 0078 1608 XXXX YYYY Z/CHF/Meier, Max/St. Gallen/Privatkonto",3942,CHF,Current Account,Privatkonto,"Meier, Max",1460155694,44,cardtrx,Kartentransaktion,twint#p2m#debit,TWINT-Zahlung,06/02/2024,06/02/2024,2,1.5,3942.0,CHF,TWINT-Zahlung ,"KANTINE, ZÜRICH
+41791234567
06.02.2024 12:46
",TWINT-Zahlung ,"KANTINE, ZÜRICH
+41791234567
06.02.2024 12:46
","KANTINE, ZÜRICH",2089.0,Schweiz,2533XXXX,,,,,
"CH59 0078 1608 XXXX YYYY Z/CHF/Meier, Max/St. Gallen/Privatkonto",3942,CHF,Current Account,Privatkonto,"Meier, Max",1460082697,44,cardtrx,Kartentransaktion,twint#p2m#debit,TWINT-Zahlung,06/02/2024,06/02/2024,2,1.5,3942.0,CHF,TWINT-Zahlung ,"KANTINE, ZÜRICH
+41791234567
06.02.2024 09:06
",TWINT-Zahlung ,"KANTINE, ZÜRICH
+41791234567
06.02.2024 09:06
","KANTINE, ZÜRICH",2089.0,Schweiz,2533XXXX,,,,,
"CH59 0078 1608 XXXX YYYY Z/CHF/Meier, Max/St. Gallen/Privatkonto",3942,CHF,Current Account,Privatkonto,"Meier, Max",1459544068,6,pay,Zahlungsverkehr,apf_domp,Zahlungsauftrag Inland,05/02/2024,05/02/2024,2,29.8,3942.0,CHF,,,Vergütung / SWISSCOM (SCHWEIZ) AG / ,,,,,,,CH3230000001XXXXYYYYZ,"SWISSCOM (SCHWEIZ) AG
ALTE TIEFENAUSTRASSE 6
3050 BERN
Schweiz",050123698780010000001040017,
"CH59 0078 1608 XXXX YYYY Z/CHF/Meier, Max/St. Gallen/Privatkonto",3942,CHF,Current Account,Privatkonto,"Meier, Max",1459082792,44,cardtrx,Kartentransaktion,widrw_of#maestro,Kartenbezug,02/02/2024,02/02/2024,2,4.0,3942.0,CHF,Kartenbezug ,"P33 Ankunft Ein- & A
Kartennummer **** 1010
02.02.2024 20:36
",Kartenbezug ,"P33 Ankunft Ein- & A
Kartennummer **** 1010
02.02.2024 20:36
","P33 ANKUNFT EIN- & AUS, ZURICH",2089.0,Schweiz,2699XXXX,,,,,
"CH59 0078 1608 XXXX YYYY Z/CHF/Meier, Max/St. Gallen/Privatkonto",3942,CHF,Current Account,Privatkonto,"Meier, Max",1458352068,44,cardtrx,Kartentransaktion,twint#p2m#debit,TWINT-Zahlung,01/02/2024,01/02/2024,2,31.0,3942.0,CHF,TWINT-Zahlung ,"SBB MOBILE, BERN
+41791234567
01.02.2024 06:20
",TWINT-Zahlung ,"SBB MOBILE, BERN
+41791234567
01.02.2024 06:20
","SBB MOBILE, BERN",2089.0,Schweiz,2533XXXX,,,,,
"CH59 0078 1608 XXXX YYYY Z/CHF/Meier, Max/St. Gallen/Privatkonto",3942,CHF,Current Account,Privatkonto,"Meier, Max",1458384481,44,cardtrx,Kartentransaktion,twint#p2m#debit,TWINT-Zahlung,01/02/2024,01/02/2024,2,1.5,3942.0,CHF,TWINT-Zahlung ,"KANTINE, ZÜRICH
+41791234567
01.02.2024 09:10
",TWINT-Zahlung ,"KANTINE, ZÜRICH
+41791234567
01.02.2024 09:10
","KANTINE, ZÜRICH",2089.0,Schweiz,2533XXXX,,,,,
"CH59 0078 1608 XXXX YYYY Z/CHF/Meier, Max/St. Gallen/Privatkonto",3942,CHF,Current Account,Privatkonto,"Meier, Max",1458477989,44,cardtrx,Kartentransaktion,twint#p2m#debit,TWINT-Zahlung,01/02/2024,01/02/2024,2,1.5,3942.0,CHF,TWINT-Zahlung ,"KANTINE, ZÜRICH
+41791234567
01.02.2024 14:02
",TWINT-Zahlung ,"KANTINE, ZÜRICH
+41791234567
01.02.2024 14:02
","KANTINE, ZÜRICH",2089.0,Schweiz,2533XXXX,,,,,
"CH59 0078 1608 XXXX YYYY Z/CHF/Meier, Max/St. Gallen/Privatkonto",3942,CHF,Current Account,Privatkonto,"Meier, Max",1458497095,44,cardtrx,Kartentransaktion,twint#p2m#debit,TWINT-Zahlung,01/02/2024,01/02/2024,2,1.5,3942.0,CHF,TWINT-Zahlung ,"KANTINE, ZÜRICH
+41791234567
01.02.2024 15:17
",TWINT-Zahlung ,"KANTINE, ZÜRICH
+41791234567
01.02.2024 15:17
","KANTINE, ZÜRICH",2089.0,Schweiz,2533XXXX,,,,,
"CH59 0078 1608 XXXX YYYY Z/CHF/Meier, Max/St. Gallen/Privatkonto",3942,CHF,Current Account,Privatkonto,"Meier, Max",1457555064,6,pay,Zahlungsverkehr,apf_domp,Zahlungsauftrag Inland,31/01/2024,31/01/2024,2,1656.0,3942.0,CHF,,,Vergütung / STRASSENVERKEHRSAMT SCHAFFHAUSEN / ,,,,,,,CH2130000003XXXXYYYYZ,"STRASSENVERKEHRSAMT SCHAFFHAUSEN
8200 SCHAFFHAUSEN
Schweiz",200001563343202300021711234,
"CH59 0078 1608 XXXX YYYY Z/CHF/Meier, Max/St. Gallen/Privatkonto",3942,CHF,Current Account,Privatkonto,"Meier, Max",1457718020,35,cord,Sammelauftrag,cord_deb,Sammelauftrag,31/01/2024,31/01/2024,2,2690.0,3942.0,CHF,,,Sammelbelastung vom 31.01.2024,Sammelbelastung vom 31.01.2024,,,,,,,,,
"CH59 0078 1608 XXXX YYYY Z/CHF/Meier, Max/St. Gallen/Privatkonto",3942,CHF,Current Account,Privatkonto,"Meier, Max",1457905134,6,pay,Zahlungsverkehr,apf_domp,Zahlungsauftrag Inland,31/01/2024,31/01/2024,2,400.0,3942.0,CHF,,,Vergütung / REVOLUT LTD,,,,,,,CH3704835284XXXXYYYYZ,REVOLUT LTD,,"69382175
MAX MEIER
CH
"
"CH59 0078 1608 XXXX YYYY Z/CHF/Meier, Max/St. Gallen/Privatkonto",3942,CHF,Current Account,Privatkonto,"Meier, Max",1458027830,44,cardtrx,Kartentransaktion,twint#p2m#debit,TWINT-Zahlung,31/01/2024,31/01/2024,2,108.0,3942.0,CHF,TWINT-Zahlung ,"DIGITEC GALAXUS, ZURICH
+41791234567
31.01.2024 15:09
",TWINT-Zahlung ,"DIGITEC GALAXUS, ZURICH
+41791234567
31.01.2024 15:09
","DIGITEC GALAXUS, ZURICH",2089.0,Schweiz,2533XXXX,,,,,
"CH59 0078 1608 XXXX YYYY Z/CHF/Meier, Max/St. Gallen/Privatkonto",3942,CHF,Current Account,Privatkonto,"Meier, Max",1458078240,44,cardtrx,Kartentransaktion,widrw_of#maestro,Kartenbezug,31/01/2024,31/01/2024,2,28.2,3942.0,CHF,Kartenbezug ,"Volg Laden
Kartennummer **** 1010
31.01.2024 17:58
",Kartenbezug ,"Volg Laden
Kartennummer **** 1010
31.01.2024 17:58
","VOLG LADEN, OBERSTAMMHEIM",2089.0,Schweiz,2699XXXX,,,,,
"CH59 0078 1608 XXXX YYYY Z/CHF/Meier, Max/St. Gallen/Privatkonto",3942,CHF,Current Account,Privatkonto,"Meier, Max",1458106242,44,cardtrx,Kartentransaktion,twint#p2p#debit,TWINT-Belastung,31/01/2024,31/01/2024,2,5.1,3942.0,CHF,TWINT-Belastung ,"Geld gesendet an
Anna Schneider
+41799888888
31.01.2024 19:51
",TWINT-Belastung ,"Geld gesendet an
Anna Schneider
+41799888888
31.01.2024 19:51
",Anna Schneider,2089.0,Schweiz,2533XXXX,,,,,
"CH59 0078 1608 XXXX YYYY Z/CHF/Meier, Max/St. Gallen/Privatkonto",3942,CHF,Current Account,Privatkonto,"Meier, Max",1458101765,44,cardtrx,Kartentransaktion,twint#p2p#debit,TWINT-Belastung,31/01/2024,31/01/2024,2,6.5,3942.0,CHF,TWINT-Belastung ,"Geld gesendet an
Anna Weber
+41795554433
31.01.2024 19:40
",TWINT-Belastung ,"Geld gesendet an
Anna Weber
+41795554433
31.01.2024 19:40
",Anna Weber,2089.0,Schweiz,2533XXXX,,,,,
"CH32 0078 1608 4072 3200 1/CHF/Meier, Max/St. Gallen/Privatkonto/Sparen",3942,CHF,Current Account,Privatkonto,"Meier, Max",1457891892,8,xfermon,Geldübertrag,apf_acnx,Übertrag,31/01/2024,31/01/2024,1,52.95,3942.0,CHF,,"RICARDO GEBUEHREN
",,"RICARDO GEBUEHREN
",,,,,,,,,
"CH59 0078 1608 XXXX YYYY Z/CHF/Meier, Max/St. Gallen/Privatkonto",3942,CHF,Current Account,Privatkonto,"Meier, Max",1457094985,6,pay,Zahlungsverkehr,apf_domp,Zahlungsauftrag Inland,30/01/2024,30/01/2024,2,124.7,3942.0,CHF,,,Vergütung / SWISSCOM (SCHWEIZ) AG / ,,,,,,,CH3230000001XXXXYYYYZ,"SWISSCOM (SCHWEIZ) AG
ALTE TIEFENAUSTRASSE 6
3050 BERN
Schweiz",000490541833004566320120240,
